id,extracted_words
41426,"['sweetwater', 'riesling', 'sweet', 'peach', 'pineapple', 'wildflower', 'honey', 'brisk', 'monterey', 'acidity', 'tart', 'prickly', 'mouthfeel']"
77998,"['sb', 'fresh', 'clean', 'polished', 'crisp', 'acidity', 'cool', 'growing', 'region', 'figs', 'citrus', 'fruits', 'nectarines', 'focused']"
59153,"['marion', 'amarone', '2004', 'vintage', 'thick', 'deliciously', 'succulent', 'mature', 'black', 'fruit', 'spice', 'leather', 'chocolate', 'pipe', 'tobacco']"
92656,"['clairette', 'bourboulenc', 'medium-bodied', 'crisp', 'citrusy', 'pineapple', 'underripe', 'peach', 'pear', 'seafood', 'summer']"
39951,"['sémillon', '15.4%', 'alcohol', 'dense', 'fruit', 'flavors', 'peaches', 'apricots', 'pears', 'spicy', 'apples', 'caramel', 'brown', 'sugar', 'dry', 'lightly', 'sweet', 'high', 'alcohol', 'late', 'harvest', 'dessert', 'wine.']"
52319,"['oregon', 'sauvignon', 'blanc', 'loire', 'melon', 'lime', 'grapefruit', 'natural', 'acidity', 'fresh', 'vintage']"
92779,"['fruit', 'acidity', 'pg', 'apples', 'peaches', 'limes', 'wildflowers', 'dry', 'delicious', 'versatile', 'wine']"
103618,"['apple-cider', 'earth', 'aromas', 'apple-toast', 'palate', 'even', 'mouthfeel', 'dry', 'finish', 'woody', 'california', 'chardonnays']"
44960,"['wine', 'floral', 'bath', 'powder', 'apple', 'grapefruit', 'elegant', 'intensity', 'long', 'finish', 'residual', 'sweetness', '11.5%', 'alcohol', '14500', 'cases', 'produced']"
6184,"['petit', 'verdot', 'washington', 'dark', 'chocolate', 'espresso', 'flavors', 'tannins', '40%', 'new', 'oak', 'acidity', 'tart', 'berry', 'fruit', 'sweet', 'green-tomato', 'highlights']"
83408,"['wine', 'tannic', 'new', 'oak', 'astringent', 'blackberries', 'blueberries', 'black', 'currants', 'rutherford', 'fruit', 'tannins']"
33392,"['extraordinary', 'wine', 'dry', 'crisp', 'acidity', 'silky', 'mouthfeel', 'deep', 'flavors', 'complex', 'flavors', 'raspberries', 'wild', 'clove', 'cinnamon', 'spices', 'cola', 'dried', 'herbs', 'earthy', 'minerally', 'woodsy', 'complex', 'dynamic', 'pinot', 'age', 'for', 'up', 'to', 'eight', 'years']"
101408,"['côte', 'de', 'rouffach', 'wine', 'apricot', 'nectarine', 'mango', 'peachy', 'parfait', 'custard', 'stone', 'petrol', 'alsace', 'rieslings']"
16604,"['zin', 'syrah', 'petite', 'sirah', 'black', 'cherry', 'red', 'licorice', 'cola', 'black', 'pepper', 'baking', 'spices', 'barbecue', 'burgers', 'rich', 'sweet', 'savory', 'complexity', 'easy', 'to', 'drink']"
47123,"['ripe', 'soft', 'nut', 'pear', 'fresh', 'acidity', 'smooth', 'velvet', 'texture', 'apple', 'juice', 'freshness']"
95978,"['rich', 'mineral', 'driven', 'flavors', 'quince', 'citrus', 'green', 'herbs', 'young', '2–3', 'years', 'richer', 'smoother', 'wine']"
3737,"['chardonnay', 'low-production', 'oaky', 'tropical', 'fruit', 'peach', 'lemon', 'lime', 'buttered', 'toast', 'vanilla', 'bean', 'firm', 'minerality', 'complexity']"
27811,"['sparkling', 'wine', 'pinot', 'noir', 'dry', 'ripe', 'raspberry', 'strawberry', 'orange', 'vanilla', 'honey', 'yeast', 'toast', 'full-bodied', 'silky', 'refined']"
76937,"['white', 'wine', 'bold', 'citrus', 'apricot', 'flavors', 'strong', 'acids', 'rich', 'creaminess', 'no', 'oak', 'summer']"
90044,"['port', 'dry', 'raisiny', 'chocolaty', 'blackberries', 'currants']"
33523,"['young', 'fresh', 'excellent', 'minerality', 'grapefruit', 'green', 'apple', 'just-ripe', 'melon', 'summer', 'sipper', 'few', 'good', 'years', 'of', 'life', 'ahead']"
52858,"['rhône-style', 'blend', 'orange', 'color', 'sweet', 'orange', 'flavors', 'apricot', 'flavors', 'vanilla', 'flavors']"
5510,"['crisp', 'strawberry', 'rose', 'petal', 'peach', 'flesh', 'wet', 'cement', 'cambria', 'acidity', 'ripe', 'nectarine', 'plum', 'flesh', 'sea', 'salt.']"
34786,"['dark', 'fruits', 'black', 'cherries', 'figs', 'chocolaty', 'edge', 'citrusy', 'acids']"
27550,"['chardonnay', 'serein', 'river', 'crisp', 'white', 'fruit', 'flavor', 'bright', 'finish', 'lively', 'finish']"
64718,"['green', 'raisiny', 'underripeness', 'overripeness', 'wine', 'equilibrium', 'gummy', 'thick-tasting', 'hard', 'to', 'get', 'excited', 'about']"
72011,"['100%', 'cab', 'mountain', 'fruit', 'firm', 'tannins', 'astringent', 'tannins', 'concentrated', 'blackberry', 'concentrated', 'currant', 'aging', 'terroir', 'appellation', 'alexander', 'valley', 'hold', 'until', '2010', 'develop', 'through', '2014']"
67222,"['zonin', 'family', 'viognier', 'southern', 'tuscany', 'thick', 'viscosity', 'floral', 'notes', 'violets', 'lemon', 'blossoms', 'dusty', 'touch', 'mineral', 'brimstone', 'finish']"
31482,"['merlot', 'softly', 'tannic', 'dry', 'smoky', 'oak', 'blackberries', 'cherries', 'currants', 'exotic', 'spices', '3–4', 'years']"
